time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,8.88134459379,12.5106158337,22.0666200491,0.582506416608,5.71574996968,0.0,7.62936859275,9.06824889631,1.30873804745,0.0716184438918,-0.298360643375,0.0,451.06597430758575,450.9281068160845,450.23538988437616,451.2132878489481
4.259999999999997,9.34696260713,13.0602589855,22.1393943306,0.586720648331,5.69820223286,0.0,7.89152089291,9.25189066131,1.11579082625,0.0673224216848,-0.282728271036,0.0,458.1785659790003,459.33589911141024,458.4209997520195,458.0829606146729
4.319999999999996,9.82740489446,13.6198637134,22.1991468282,0.590658436835,5.68182928607,0.0,8.1235413465,9.40054789618,0.8751921952,0.0620112542812,-0.258230504761,0.0,439.43448261339415,441.3845896063978,441.03264037383843,440.5967732212047
4.379999999999995,10.3229127205,14.1890540953,22.2456229806,0.594793871995,5.66617655575,0.0,8.3934221417,9.57115969438,0.672863739809,0.0800357505812,-0.266770554605,0.0,461.08892618714714,460.3474422745478,459.4875811369781,460.9182122369169
4.439999999999993,10.833860369,14.7676229627,22.2788438923,0.599610332387,5.65009771907,0.0,8.63828553496,9.71335119208,0.433603394913,0.0807470077241,-0.270511620911,0.0,447.8182227426609,447.4417312717844,446.4361997128398,446.49940478189666
4.499999999999992,11.3607543114,15.3554385826,22.2989058228,0.604239210575,5.63365314067,0.0,8.92470633445,9.8790557502,0.233738428859,0.0687564919246,-0.282356220114,0.0,469.1763866832791,468.1835056745185,468.278504804675,467.34879651592297
4.559999999999991,11.9025401942,15.9512130107,22.3042607599,0.608379447623,5.61663113659,0.0,9.13509646383,9.97913270897,-0.0556809053672,0.0694940770235,-0.28652585801,0.0,430.1983473664036,429.76033288001855,428.80020381522695,428.8666780088319
4.6199999999999894,12.4577783177,16.5533566869,22.2929644749,0.612681847092,5.59925118952,0.0,9.3729231614,10.0911444322,-0.321628820923,0.0757983291175,-0.296809868848,0.0,442.5293501099081,441.5956268960517,443.3085627376076,443.8304808367711
4.679999999999988,13.0277797469,17.1623174398,22.2660315526,0.61737836573,5.58092441297,0.0,9.62707285183,10.2062235011,-0.5771354009,0.0828160480222,-0.33447320364,0.0,452.73504509871407,449.5964388425945,450.0214221048989,450.5941538412031
4.739999999999987,13.6132161481,17.7780406642,22.2237424816,0.622257854987,5.56046597516,0.0,9.88740065881,10.3164137895,-0.83370458058,0.0781639751435,-0.358899084734,0.0,454.25234445816903,452.16992123798104,454.6698154309607,454.3019492405477
4.799999999999986,14.216574514,18.4015932406,22.1679301173,0.626513765544,5.5385281698,0.0,10.2240206006,10.4665456907,-1.02883104679,0.0497487751999,-0.384499221567,0.0,490.25369750173746,488.22083144736376,488.7771517997217,486.6570779404046
4.859999999999984,14.8377372809,19.0322682489,22.0979926636,0.62927647452,5.51551809606,0.0,10.4813558638,10.5542881688,-1.3035773842,0.0373618447443,-0.381582607189,0.0,455.15472164894067,455.23975281302836,455.57749053405905,454.5866494594706
4.919999999999983,15.4754572099,19.6685538167,22.0122811762,0.631326856648,5.49242610111,0.0,10.7756362688,10.6532625414,-1.55496350508,0.0268815428868,-0.392382440035,0.0,471.8536430314721,470.87424510327975,472.076534642977,471.2671469285777
4.979999999999982,16.1271254312,20.3082708436,21.9083086229,0.6333839219,5.46880650256,0.0,10.9470264831,10.6695633345,-1.91095125451,0.0460315163629,-0.396336288299,0.0,417.6123286710643,417.095253489068,417.6148259648262,419.2833944586836
5.0399999999999805,16.7921417843,20.9504064627,21.7851942799,0.635921071576,5.44544178819,0.0,11.2197969294,10.7331510342,-2.19413213609,0.0334849785365,-0.37831137934,0.0,461.08267241411573,462.35380102506804,461.88326798750364,460.8930709303946
