Action,Best_Score,Episode,Position_x,Position_y,Position_z,Reward
"[898.92603452100082, 899.76044820214236, 900.1391505478133, 899.68009880262218]",3613.289665466382,503,1.1582827425754347,0.24371989971379032,50.24336856108321,1216.4761507779604
"[899.62377613865362, 899.69256911120704, 900.41344866983582, 900.01038728670858]",3613.289665466382,504,0.44104676393212466,2.1393574007957903,50.27073935179609,1216.4630768711681
"[900.2339280095124, 900.48035004403391, 899.37727461755776, 900.44828448931048]",3613.289665466382,505,-0.5870089869255294,0.9286208323357932,50.242687224303104,1216.0682553605945
"[899.97851640276451, 899.32688773364214, 899.25897417413137, 900.35816800506268]",3613.289665466382,506,0.6110273640940671,-1.0841647379594692,50.23016981464197,1216.20071189308
"[899.62958467995816, 899.8320381490671, 899.86028257406133, 899.95999502383688]",3613.289665466382,507,0.22560435458333397,0.3117475187894485,50.222364580868074,1215.943784892109
"[900.35221515165472, 899.38150089126543, 900.39975546423443, 900.59596302980788]",3613.289665466382,508,0.4340895188284253,2.395209134093843,50.336846333570776,1216.6816096500254
"[900.20633868927018, 900.22273757251583, 899.06981569889933, 900.25788303865534]",3613.289665466382,509,-0.3131582253898229,-1.4271387181866892,50.19521815996012,1215.9300817640833
"[899.67884995079021, 900.70745675826993, 900.12997194625746, 900.5206629654358]",3613.289665466382,510,-0.8132515641607009,-1.0386093043199767,50.24035310458614,1216.161574572967
"[899.66529752500446, 899.60508912493697, 899.57432957361641, 899.92984147972527]",3613.289665466382,511,-0.10413751772011565,0.31517566280956866,50.21692096171879,1216.1885492318297
"[900.17092158958849, 900.23696755999185, 900.03597599982004, 900.50244439435221]",3613.289665466382,512,0.46825229315552447,-1.0010478218027463,50.23457045075637,1216.3203485688987
"[900.18256108962987, 899.81087002780021, 900.87350646171649, 899.62275096355654]",3613.289665466382,513,-0.09623633287288241,-2.690431272850416,50.22105226654488,1216.0611534318539
"[900.54316754019624, 899.76446963411024, 899.13352178016225, 899.92694563778923]",3613.289665466382,514,-2.93727317347623,0.6059554093641514,50.19994203251243,1215.9495033432756
"[899.76423128055342, 899.70363884880499, 899.26221369161829, 900.06837965160685]",3613.289665466382,515,1.431780074067755,2.4558635145627075,50.47498662825218,1217.6232751950977
"[899.52568936858313, 899.90742125071301, 900.11502032901217, 900.01125375357901]",3613.289665466382,516,2.6828028938386828,1.7946879986988589,50.301481533941896,1216.4982783849175
"[900.27772926313958, 900.14012039688146, 900.2849783015356, 899.86758577821604]",3613.289665466382,517,1.042249949660142,0.6235454822405815,50.33930579336709,1216.9303279787475
"[900.63509998257143, 900.3332180261549, 899.93514060370205, 899.60134265273211]",3613.289665466382,518,-1.8813922111576504,-1.4716229877727263,50.222303130936446,1216.1519778549996
"[899.66216446790554, 899.84970357089685, 899.74598571441629, 900.37491797080997]",3613.289665466382,519,0.45761962298687686,-1.7100473119583273,50.263292391374705,1216.537144049399
"[899.97265308360591, 899.37700170063385, 899.22522526723276, 899.49984880452666]",3613.289665466382,520,-1.0420904540674663,-0.6865997086291147,50.210779996229455,1215.8304736674097
"[900.37320505583136, 899.71237839345315, 900.40723708844132, 899.71257789650281]",3613.289665466382,521,0.02993241831996449,-1.803820815994853,50.2023443818332,1216.0333105141965
"[900.30671793049476, 899.23243779158474, 899.7559200010802, 899.6736172632709]",3613.289665466382,522,-0.3421936432126792,-0.3927223677561331,50.211142322135856,1215.9132858994808
"[900.64483844129666, 900.45922819488874, 900.13752823469736, 900.15148570855797]",3613.289665466382,523,0.8641238613958534,0.2320602162971012,50.203764609149076,1215.9769716043143
"[900.38358420797658, 900.47478532302989, 899.36278457725916, 900.49225837728932]",3613.289665466382,524,-0.16270850665037098,-1.4666609017933363,50.20999719402798,1216.0129715414987
"[899.66483412914681, 899.73831201646112, 900.26911596853245, 899.96653524963619]",3613.289665466382,525,-1.5706162761471323,-2.505932523550859,50.210893243393826,1216.0835200366853
"[900.49592346997179, 900.04437907133467, 900.00597243492484, 900.17810384195388]",3613.289665466382,526,-2.6587296129403115,0.894522729247405,50.207652367399504,1215.8592591381655
"[899.54905351752211, 899.77229953513358, 900.96249725744713, 900.36359980063139]",3613.289665466382,527,1.1600093469522827,0.7910143123987972,50.27677635709412,1216.5986834092837
"[900.17818768330505, 900.32222738690245, 900.60204398295855, 900.47057190451324]",3613.289665466382,528,1.0666347936636464,-0.406075977703022,50.26433952549933,1216.174198316518
"[899.99559026528459, 900.23549842313082, 900.05670671578378, 900.47224178521083]",3613.289665466382,529,-2.136432975373072,-1.1953599170564948,50.27827436126798,1216.5984365821366
"[899.9017900788474, 899.62248249208278, 900.85909284534148, 900.15460138269373]",3613.289665466382,530,1.228976819779146,-1.863189461784786,50.31975067856245,1216.446421938375
"[899.8396530832149, 900.37653813899976, 900.30622607048076, 900.12984640610489]",3613.289665466382,531,0.8210003656461208,-0.36821311581234323,50.2271535690631,1216.2665673419042
"[900.08198676073766, 899.78310480116488, 899.73260633646953, 900.26521798298518]",3613.289665466382,532,0.5470420058738441,-1.2743184877136755,50.25532436396817,1216.5494264596634
"[899.97075738388264, 899.22442471519776, 900.12525209920125, 900.05538321182541]",3613.289665466382,533,0.5783859375676674,2.1830049318278335,50.21841388943959,1216.131203228477
"[899.57553542956782, 900.4942590600208, 900.56940713231722, 899.93346516491886]",3613.289665466382,534,0.9973492958462132,-0.9121227036070472,50.33826036036515,1216.7261138656556
"[900.0636491494954, 899.67872640740404, 899.68108412892468, 899.72660933185239]",3613.289665466382,535,-0.7526401736389724,0.23264230907679873,50.25908201369418,1216.2395855926727
"[900.20069687801595, 900.08053015878227, 899.39176072374198, 900.41740365977694]",3613.289665466382,536,1.4250728574415508,-1.8878196643457066,50.354681392963975,1217.090419233577
"[900.47951868303312, 899.94294120860116, 899.81382307073352, 899.93597364854338]",3613.289665466382,537,1.7977356533008837,-0.997616097175587,50.26934132323655,1216.4891064336061
"[899.78605018795758, 899.31400220893545, 900.3406143451474, 900.352479929163]",3613.289665466382,538,0.8068675731490148,1.4069484636936134,50.2176111401585,1216.1552278895838
"[900.6619082816336, 899.90696393798976, 900.69314569656092, 899.98281958293728]",3613.289665466382,539,-2.1465398174852557,0.5844605818949086,50.1896357352519,1215.8622248764514
"[899.8789040641833, 900.2527306442181, 900.73263912716538, 900.04964289193606]",3613.289665466382,540,-2.3622803256948774,-0.4331216061303763,50.20238099914168,1215.7150916156736
"[899.48519161142156, 899.81560082643966, 899.74616771231376, 900.59503220995248]",3613.289665466382,541,0.2001002584883894,-0.9764503014769452,50.199672730168665,1215.6447510437283
"[900.7112721990386, 899.6540417598336, 899.77826016995107, 899.82199911468479]",3613.289665466382,542,-0.6832495389071906,-0.4352111547959031,50.20947421670875,1216.2136110051008
"[900.46883457764432, 899.98935139828848, 899.45099615882384, 899.41057395405801]",3613.289665466382,543,-3.6688365722291802,-1.0386836272142934,50.24298907970665,1216.1142214995211
"[900.07567912593174, 900.0176513086019, 899.85956463349635, 899.68158452954538]",3613.289665466382,544,-0.47709733499082596,0.30831650523304455,50.23015152466214,1216.5333835560668
"[899.82679351685624, 899.4120305818733, 900.39762022447906, 899.65416137793557]",3613.289665466382,545,-1.1189664219536937,0.21588793575956813,50.23215640414777,1216.1995760297923
"[899.5552462207645, 899.83900641330263, 900.09064808299263, 900.60583273160773]",3613.289665466382,546,-1.0727567213778286,0.1552842158217277,50.25463072590898,1216.2189167911063
"[899.92752313620269, 900.17998078812934, 900.06753315178707, 900.16937355694131]",3613.289665466382,547,-0.003980499144041417,0.024797478456099916,50.22853836469842,1216.320220514616
"[900.17180681017817, 899.93858691993478, 900.6729869302286, 899.83791798237473]",3613.289665466382,548,-0.3406925623651576,0.7632847848176048,50.20211386974862,1216.1136757382008
"[900.63730146155285, 900.25540887329339, 899.75254743904645, 900.13212434760806]",3613.289665466382,549,1.9248255292998158,1.3528902119041262,50.25018428488475,1216.3268886988844
"[899.49827181372802, 900.26183970870341, 899.82744914134071, 900.0673729285237]",3613.289665466382,550,-1.0629528575490317,-0.23252331955983963,50.202767771254,1216.0562275632367
"[899.79922581989626, 900.12643031392543, 899.7807839202959, 900.48794289888656]",3613.289665466382,551,1.717295663179404,1.3435418054999109,50.32287999230289,1216.7380890256134
"[900.46126930248033, 899.69543730251485, 899.90520559636127, 899.63879641738095]",3613.289665466382,552,1.3153590507229145,3.275987119891586,50.324972075935605,1216.3647644966868
"[900.06646049337633, 900.2948578658561, 899.70774519296072, 899.68243036418266]",3613.289665466382,553,0.39361960365212184,-0.7434161220040292,50.223923127737656,1216.2762320987283
"[900.13768993235317, 899.84527226481566, 899.95049920552356, 899.9670128779635]",3613.289665466382,554,-0.5340431584549924,0.014010266983405817,50.2287854813665,1216.3041267697417
"[900.09297815143282, 900.33627883762142, 899.22725554343117, 900.054879358785]",3613.289665466382,555,0.2716919142523278,0.29748092766185663,50.22650980227534,1216.0487978020815
"[900.21035811304671, 900.23484747972338, 900.26057456617957, 899.86068448169453]",3613.289665466382,556,0.04730635744174389,1.012746678185625,50.291092865844554,1216.6986263361391
"[899.50614463498357, 899.97216066907527, 900.06984364092125, 899.79929578650399]",3613.289665466382,557,-0.9560818088152561,-1.0917377925640577,50.25955398293916,1216.2462152911544
"[900.3106291472285, 900.25771303398415, 899.98887776976562, 900.02743225934807]",3613.289665466382,558,-0.4024434406176984,0.3007323917550522,50.20508985718614,1215.9701882766515
"[899.7769407540809, 899.91824900898325, 899.23537980075275, 899.3145644810063]",3613.289665466382,559,-0.5178772190110287,-0.27735633124389814,50.237364032162304,1216.1796907341445
"[900.65988696749457, 899.96635649471693, 900.29934681746738, 900.46725612240107]",3613.289665466382,560,0.21589765073073527,1.7831533868214229,50.211174855967826,1215.8784324477633
"[899.58373832149971, 900.08948287460623, 900.01566572435809, 900.18769876807346]",3613.289665466382,561,0.977406564824536,-0.6378207137528975,50.23716626501537,1216.2406893538655
"[900.45233894572743, 899.50145030232795, 899.1498619723975, 900.08530535205807]",3613.289665466382,562,-0.5948989678602192,1.92432607996801,50.33808183274297,1216.678219316743
"[899.66075428822933, 900.4387794765986, 899.43565733574326, 899.41383489379973]",3613.289665466382,563,0.4152796584868009,-1.715199792928931,50.254171089799776,1216.4087274780647
"[900.57669645893623, 900.10160818909969, 900.3880792638796, 899.9650994810853]",3613.289665466382,564,1.0784533997899,2.346784298477452,50.35279567658855,1216.8540750893999
"[899.89373175706044, 899.60077334036885, 899.85130604543758, 900.405158352527]",3613.289665466382,565,0.6419939735607394,-0.61940263291416,50.1930256500029,1215.850025506859
"[900.76832870029432, 900.40346761835292, 900.50287042154798, 900.37317675478062]",3613.289665466382,566,0.6418773692100482,0.41457627168792205,50.2749630522902,1216.301405948174
"[899.79532686794244, 900.53566049076596, 899.39906026919812, 900.61806760089564]",3613.289665466382,567,1.7481633696358787,1.4220460447301528,50.29109200515351,1216.4534294376683
"[900.03172612815104, 899.71671875423692, 899.67420525446767, 900.02751489968944]",3613.289665466382,568,-0.7061789105198437,0.8594111183991743,50.20778941908934,1215.9869225649466
"[899.76953448599272, 900.22933797053508, 900.00516348214853, 899.74900902814068]",3613.289665466382,569,-1.1091544868683656,0.06765167546920832,50.26060479961378,1216.3630515866257
"[900.13942498086078, 900.15770275780073, 899.78710347379638, 899.87534992895667]",3613.289665466382,570,1.746516674502825,1.4372123420347622,50.36029723630264,1217.1509843026151
"[900.10659883357539, 900.25344764664158, 899.53811509084665, 899.71762820258368]",3613.289665466382,571,-0.5413747097468561,2.017439855479287,50.26250101226548,1216.1828629468987
"[900.64678411275645, 899.8936009513593, 900.18193773690973, 899.34513662090001]",3613.289665466382,572,-0.015657441116241747,-0.4906716555763672,50.239319893727,1216.1370612846908
"[900.18763225155408, 899.73147779307988, 899.64326332157043, 900.02219038332873]",3613.289665466382,573,-0.17821318766579738,-2.416512079555408,50.29104735279356,1216.4083706529193
"[900.6296884065639, 900.37176924915161, 900.23015773812801, 899.9752943303132]",3613.289665466382,574,1.2413215776173805,0.2063260878251318,50.19308697693802,1215.9456090398216
"[899.89635070914346, 900.18363162749279, 900.10016109165986, 899.89853116010397]",3613.289665466382,575,0.8643404395225203,0.0937451056540635,50.19901215937577,1215.8759209731763
"[899.51876116147378, 899.25632943711867, 900.43939565714061, 899.20237072085615]",3613.289665466382,576,-2.062604873200572,-1.3371477775571872,50.226723342051585,1216.227019614554
"[899.62347867613778, 900.17145689222684, 900.10623732662998, 899.86603052690873]",3613.289665466382,577,-1.961557766441223,0.984383726156701,50.19918849863295,1216.0033580330462
"[900.12901009726784, 899.67909880253978, 900.43514400805179, 900.1277985742903]",3613.289665466382,578,0.9221804471673549,0.7087413551419633,50.21973638325695,1215.9916226391306
"[900.08632961212595, 900.40415953261959, 899.8845017290829, 899.86247990049753]",3613.289665466382,579,-3.106826583849886,0.23418237277664156,50.205735072085034,1215.7799725545706
"[900.08408376170325, 900.13148447655578, 900.17294349577367, 900.19170414944131]",3613.289665466382,580,-0.6175815204094458,-1.4465387308215818,50.2385595194825,1216.3290670281733
"[900.58841309531977, 899.59190495585119, 900.24359794794748, 900.05641449043117]",3613.289665466382,581,-0.7009932867808807,-1.9464857874359214,50.26741540705973,1216.4072640379613
"[900.18363840271093, 899.58145752565599, 899.81518911894489, 900.86035090149812]",3613.289665466382,582,-2.1278220351171213,-0.2107018084471743,50.28523821848281,1216.6711240887178
"[899.73187380859792, 899.73134992312941, 900.16293904638303, 900.42204923148984]",3613.289665466382,583,-1.2594197654260668,-1.2010325847902383,50.308553742841845,1216.7116167763102
"[899.71610691323292, 899.24502208474678, 899.8761716884444, 900.06449577357057]",3613.289665466382,584,0.9294606993504863,0.01674466645879051,50.1898197534619,1215.7858142747227
"[900.30173646409162, 899.85103430688139, 899.85264310451475, 900.23121995812744]",3613.289665466382,585,0.2798960198690864,0.7434118405791809,50.22742242474778,1216.1000231709738
"[900.25606922230611, 900.38773419382358, 900.01718191517421, 899.53241397160468]",3613.289665466382,586,-0.4821597277210028,0.8730783724730373,50.1936429850365,1215.7564425400055
"[900.79476000346267, 899.53861664875251, 899.75259078629051, 899.64685699680285]",3613.289665466382,587,-0.8912291958785087,1.0557770332494885,50.18904721577045,1215.8368317175302
"[899.9258017158395, 899.9713176355051, 900.4548706167742, 900.34633498982691]",3613.289665466382,588,-0.11982366508681656,0.8071482690582649,50.26667032577529,1216.5054064987842
"[900.18339935113306, 899.48647105146324, 899.49912438113165, 900.22443822113405]",3613.289665466382,589,2.3701882718779306,0.800554693961222,50.37449385553206,1216.8962275405847
"[899.6843131067302, 899.96921655150402, 900.16301956087625, 900.85004591574534]",3613.289665466382,590,-2.5118021300164775,0.0321533339595486,50.260874670487986,1216.408169880121
"[900.61437688809622, 899.63683466694567, 899.34426434167062, 900.12260948268704]",3613.289665466382,591,-0.12431148077497864,-2.0019180616715677,50.22466073252533,1215.9029992476978
"[899.70575250583659, 900.50456790026033, 899.50729838435973, 900.2793829089951]",3613.289665466382,592,0.33539169170309896,-1.1211055952903406,50.2476852181436,1216.201970953885
"[900.85155001866406, 899.84642872540485, 899.47949986051378, 900.12900733882839]",3613.289665466382,593,1.1023744481913318,0.39443942634581575,50.244316964590666,1216.1555668318902
"[899.17509131141037, 900.10620206237093, 900.19393261874268, 900.37723527984008]",3613.289665466382,594,0.6977720744298815,-1.467622114854867,50.22721568840786,1216.0163172954067
"[900.19182620453819, 900.23220707236408, 899.93556681266466, 900.12920677757734]",3613.289665466382,595,1.1612831050731083,-2.09168048047032,50.290937049326146,1216.3046897539375
"[900.16155394030716, 900.45130741430569, 899.43609785672481, 899.99378556644831]",3613.289665466382,596,0.389352089618116,0.4571283384449144,50.212700694073085,1216.0475570495867
"[900.41280028778988, 900.20690248260644, 899.98576954667578, 900.1669314712351]",3613.289665466382,597,1.7130272345962219,-0.7528123268066235,50.24438642424453,1216.2896943965036
"[900.72396836717132, 899.92875655964565, 900.31647624625066, 899.95362703256137]",3613.289665466382,598,-0.21198347311034973,0.5509676921177425,50.218373149260664,1216.281651290205
"[900.65736164798398, 899.59898673879889, 899.73654020914068, 900.37431691240909]",3613.289665466382,599,-0.6008647508031231,1.0691636962272566,50.274052221336504,1216.4664406650575
"[899.82050548585312, 900.31272110288387, 900.15333877504963, 899.92253176678025]",3613.289665466382,600,-2.2907588064005733,-1.3908425999384644,50.31441336890864,1216.5866648253623
"[900.21044682610363, 900.02777779639962, 899.84335986172334, 900.24360548231891]",3613.289665466382,601,0.17277641240653188,-1.3486963097154687,50.245328750273124,1216.3917267492336
"[899.95473807378858, 899.49984422947989, 900.22142262745615, 899.9919191996853]",3613.289665466382,602,0.607797144579411,-1.6568983128388146,50.261605908055536,1216.1340301596897
"[899.201708515007, 900.10989325761625, 900.19891907335386, 900.19454842236462]",3613.289665466382,603,0.7608164894439032,1.3136115389262641,50.20557487551008,1215.7822960827693
"[899.91562302422562, 900.98153941104579, 900.19253288017899, 900.36479368787695]",3613.289665466382,604,0.7925949849100233,-1.0546630367282526,50.22310458431559,1216.031436226922
"[899.43896125557046, 899.77061008642931, 900.04572105284194, 899.72887563564325]",3613.289665466382,605,2.7021835604609707,0.9925317909970179,50.416206925945254,1217.4036853604082
"[899.58009675000403, 899.25965085689211, 900.22241912246398, 899.717518785435]",3613.289665466382,606,-0.9558941311319857,0.029543487024467394,50.202501466493686,1216.0052907077982
"[900.41556487210664, 899.4287756838097, 899.75838395962751, 900.34770400783771]",3613.289665466382,607,-1.350599834082595,1.6138245649670258,50.222358273754836,1216.0040209098054
"[900.46430146539217, 899.81542216091964, 900.12296164772351, 900.34627020904179]",3613.289665466382,608,-0.3228274578644494,0.014943814484545855,50.230994501195916,1215.8893083794412
"[900.33475153706979, 900.07571288947599, 900.08336681224091, 899.75825390072043]",3613.289665466382,609,0.6179084597387979,-1.3061406226880588,50.22160615487168,1216.1868522268683
"[900.08272274076353, 900.24483484274765, 900.589423974753, 899.17041036641263]",3613.289665466382,610,-1.2994337021897002,1.3041232023948406,50.246067188688684,1216.4126967232655
"[901.13644142830799, 900.66562716884221, 899.82179084527036, 899.94758925472786]",3613.289665466382,611,0.057860391026174664,0.6921956605761207,50.236847755969215,1216.0436533302045
"[899.86518196065435, 899.98545976350283, 900.48093921376017, 899.72645558664351]",3613.289665466382,612,0.9327826085467245,0.41609683756767435,50.22425054205107,1216.3945238786807
"[899.96231182535087, 899.91244837902002, 900.35210772267226, 899.79031140877828]",3613.289665466382,613,1.3672258737979073,-2.0626734665074804,50.25774702000619,1216.2954106317636
"[899.57880649783669, 900.42787709513777, 900.1031082301688, 900.27646110392072]",3613.289665466382,614,1.7940781087456998,-0.005660780914024823,50.402288069177054,1217.6628452934121
"[900.08510545859667, 900.01583214760637, 899.84581097678358, 899.29897947814425]",3613.289665466382,615,0.9635238535807463,2.4508020970363407,50.27331356113944,1216.5009735498807
"[900.41611851581604, 899.88511653085254, 899.48636120102162, 900.12581226466386]",3613.289665466382,616,0.435670370161672,-0.8883189822097205,50.218645859470854,1216.407734487097
"[899.54617077961484, 899.89884184446089, 900.02237355386819, 900.33411784156829]",3613.289665466382,617,1.501999931903073,1.6827531241740674,50.37998749704558,1216.9630131844215
"[900.14770378202286, 900.09037891159551, 899.9518315783838, 900.01262790951751]",3613.289665466382,618,-0.7581733889691405,0.23562996859521648,50.222018048852775,1216.1502693958835
"[900.21614700946827, 900.49043886078846, 899.74268937342367, 900.43936517772329]",3613.289665466382,619,0.34046165553904073,-0.6519330930177304,50.20342338739619,1215.9566338617003
"[899.91358340301747, 899.85921075078795, 900.37111939531064, 899.64150751521629]",3613.289665466382,620,0.5303739084393516,1.622098810599868,50.233951021088316,1216.0477723507247
"[899.91237123958842, 899.43588539577661, 899.78942003028703, 899.46967493426359]",3613.289665466382,621,-1.1718578704284832,1.591915793222388,50.2302694441583,1216.1564628870824
"[900.09364031236532, 899.90830244945676, 899.64085812969904, 900.69997987350621]",3613.289665466382,622,-0.2428446661960395,0.7085142499406778,50.23102294559296,1216.2378398031399
"[899.88842043248656, 900.20314746565703, 899.46229169560002, 899.92001361357154]",3613.289665466382,623,-0.7695026045019517,-0.5154527427030616,50.20412627183911,1215.9007558901314
"[899.93781381323436, 899.63874019409661, 899.84657378740371, 900.09419896824488]",3613.289665466382,624,1.2603802062679146,-1.0204072341019823,50.237298597467465,1216.30623210516
"[899.45228426129665, 899.3766881940054, 900.24377838999465, 899.66596069613274]",3613.289665466382,625,-1.141311581567279,-1.2958258140882883,50.18628107950039,1215.831923439402
"[899.83547686449299, 899.77717270419964, 900.57828225751632, 900.52946473109853]",3613.289665466382,626,-1.7707645097205027,2.421818435182997,50.26719703116639,1216.5306729515914
"[899.54369911286256, 900.08511017314652, 900.06798496033605, 899.51280304149827]",3613.289665466382,627,0.9031249355952354,0.6841564734724962,50.222014384954214,1216.01150789989
"[900.14839708937507, 900.07183870039751, 900.71680859675632, 900.42827317933268]",3613.289665466382,628,-0.8997762754245106,0.5000731867879322,50.27013945615575,1216.5140384606943
"[900.76451893265971, 899.67555093396061, 900.41313800005298, 900.44914339668446]",3613.289665466382,629,0.03426586045929048,-0.10217355011254983,50.275864350851656,1216.3416264013003
"[899.71268745106511, 899.69267407812947, 899.63228668213105, 900.18944586950511]",3613.289665466382,630,-1.2687491817830874,0.5885418677764093,50.220458526119394,1216.3854869482377
"[900.10330825993424, 900.42975273559841, 900.15461522149974, 900.48807254653491]",3613.289665466382,631,1.3154060888728816,1.0589868542759466,50.36846535187723,1217.0827245083692
"[899.79806666062575, 899.96898870110897, 900.28205104987285, 900.50907001214023]",3613.289665466382,632,-2.723777661104165,-1.2661910616778584,50.24517290979834,1216.179754773065
"[900.46181084302248, 899.63399083792706, 899.43800152231597, 900.107607288552]",3613.289665466382,633,-0.27044969525792656,-1.1323125725703016,50.25135473109616,1216.3115911283285
"[900.16175919442276, 899.81805204254385, 900.45221512339822, 900.5777933569484]",3613.289665466382,634,-1.5716602624675924,0.49572697068233784,50.21897544093965,1216.1224756406589
"[900.03523906151838, 900.3901164515579, 899.50943086687278, 900.30322706134541]",3613.289665466382,635,1.16652163983043,0.7642807957256013,50.26553174585634,1216.5009275157806
"[900.10031992541224, 899.25075843646971, 899.89432430610793, 899.79267546033736]",3613.289665466382,636,-1.2929193666200136,-0.37642917207223264,50.214422081601924,1216.0759813053746
"[900.53549588820317, 900.44722722101585, 899.9536324945924, 899.77527226581799]",3613.289665466382,637,-1.1824525549746416,1.5174621144306677,50.24330314065813,1215.9838320332042
"[899.89251849656921, 900.11495862564743, 899.72906968821587, 899.70950671656703]",3613.289665466382,638,-3.003884923949125,-1.4990089988636328,50.27338163067013,1216.5848460258205
"[899.82195184593309, 900.15903499261162, 900.27448981190253, 899.33432160800214]",3613.289665466382,639,1.7682603728116983,1.1899939598967968,50.449654001938725,1217.321304168963
"[899.69480794849972, 900.3122242045838, 900.50584507119356, 900.18086134239638]",3613.289665466382,640,0.8557819091299985,1.3421984232624489,50.22340467127835,1216.1620631310093
"[900.04590395330808, 900.3911256783374, 899.95018957600507, 900.22388049200333]",3613.289665466382,641,-0.08354761908974007,-1.0839319372244496,50.2052091088406,1215.9238388092542
"[899.89539393293023, 899.98988128780354, 900.38676530022246, 899.90400431869023]",3613.289665466382,642,-0.7378097655694292,-0.9368929203238173,50.21278233355768,1215.853351316237
"[900.68279882461309, 899.8615751740349, 899.94383480708109, 900.66777446037474]",3613.289665466382,643,-2.3791725543251983,0.969244041530846,50.24961234137756,1216.3729970571544
"[899.91737069995088, 900.29630120216143, 899.78337429887301, 899.91937691032877]",3613.289665466382,644,-0.413730258760143,0.11341931378103084,50.235349594420924,1216.0550249352414
"[899.64046191888701, 899.81784307676412, 899.19895038284369, 900.0833503899994]",3613.289665466382,645,1.6803135352687506,1.018320351816606,50.4098180339844,1216.9199186967135
"[899.95019223366739, 899.79181567036085, 900.36858167287369, 900.05327257781892]",3613.289665466382,646,-0.33337523308921757,-0.4854825014161905,50.21157156615968,1216.2421781349228
"[900.34125847252687, 900.35768075993781, 899.65772503582525, 900.08787171631661]",3613.289665466382,647,1.2674523005756013,0.11610162909105926,50.32376029379865,1216.9125000733566
"[899.41364952534229, 900.25361108347738, 900.3809165477445, 898.8421908135889]",3613.289665466382,648,-0.36317920757002337,-0.042312900112166325,50.217538537995054,1216.1958203977972
"[900.55464532111216, 900.44616738209766, 899.78070129005869, 899.59147997320235]",3613.289665466382,649,0.4487246431143618,0.5924872783165096,50.28822780425143,1216.7344895316721
"[899.63186279479748, 900.09807349884113, 899.68494195795813, 900.01327668108661]",3613.289665466382,650,0.4013208284423092,0.8973215034261078,50.24721742689451,1216.2124136360674
"[900.41618212165361, 899.74910713145584, 900.51757977124919, 900.36499620021493]",3613.289665466382,651,1.2747473644484577,-0.6596515247667674,50.291696770448034,1216.546282368275
"[899.7268231194214, 899.66211885478822, 900.1047636870303, 900.48229474035406]",3613.289665466382,652,-1.769497452171256,0.8240957813145736,50.21803909848142,1215.947803727095
"[900.03656966806136, 899.43814414040708, 900.17204418629672, 899.77004847702665]",3613.289665466382,653,-1.334274473709057,0.24639994674512344,50.20082224491085,1216.0042071706903
"[899.84356220784593, 900.20085182251, 900.01677853324225, 899.89079818987477]",3613.289665466382,654,-0.8210607317032097,2.2685173178531417,50.2848853303498,1216.7091290480591
"[900.05912356859051, 899.64872848731409, 899.91046583627838, 900.09665768285367]",3613.289665466382,655,-0.627609733713164,1.4687168284669063,50.23550664332144,1215.9876288591404
"[899.51613643988674, 900.41706203478179, 899.9385240469569, 899.4791091624603]",3613.289665466382,656,2.942966677142457,1.6983206732830138,50.44016238582937,1217.5725195450332
"[899.37576160030255, 900.4711308617301, 900.19253639510453, 899.6908017622884]",3613.289665466382,657,-2.021392477023669,-1.9808756803636391,50.18942411742967,1215.8031101292827
"[899.72347158448838, 899.99065587033408, 899.76625457446778, 900.42550802153596]",3613.289665466382,658,0.612554696186311,0.6088954314525524,50.30696166513354,1216.6326388287519
"[900.08515855281325, 900.49407036190121, 899.7186672234277, 899.55983175840913]",3613.289665466382,659,1.7630461794216579,2.6207234068422327,50.29597635373406,1216.4527767182653
"[899.5750620791639, 900.58817455896406, 900.27911739710237, 899.77355802190391]",3613.289665466382,660,1.6026627549954005,0.8175782319807094,50.27548049885663,1216.2417501388777
"[900.74790851157513, 900.35123506337743, 900.37043989126494, 900.18264289661079]",3613.289665466382,661,-0.08755333709925449,1.3271343184203601,50.31164786625629,1216.9058967996882
"[899.82505331871766, 900.42521264481934, 899.0909086638917, 900.00938969743709]",3613.289665466382,662,-1.40490996207578,0.2939706713508769,50.21003793004452,1216.1045828642589
"[899.82468821615498, 899.94487717423522, 900.30023647270059, 900.33272142112594]",3613.289665466382,663,0.2936456352573743,0.42569423840854687,50.21784428879099,1215.845020267862
"[900.59584715577523, 900.01199591026079, 900.08238727170419, 899.89364632964748]",3613.289665466382,664,-0.4877606101874632,-1.097953691910424,50.21676589115847,1216.0932338992534
"[900.55699488218943, 899.8401830220223, 899.31342269985828, 899.63277232603036]",3613.289665466382,665,1.4187964614759534,-0.5717928942229026,50.23628757191331,1216.1547228909553
"[900.5208012209456, 899.26724248788969, 900.1705130478216, 899.73765714354658]",3613.289665466382,666,-0.9029125710373763,-1.481626053104227,50.265220858983916,1216.4115582422053
"[900.16699262077077, 899.77150824077933, 900.23108926031762, 900.17888331336439]",3613.289665466382,667,1.0558728070519412,-0.5337477560912325,50.32703182319913,1216.747904554491
"[899.28209187401455, 899.70154614542275, 900.01313553943714, 900.72954570755212]",3613.289665466382,668,1.6307122001352496,0.1310176135078991,50.26083817968615,1216.1275362626257
"[899.78428198364657, 900.28677740215676, 899.7138485257658, 899.93113030286793]",3613.289665466382,669,-0.4416098511377901,1.5335870222210177,50.31386714071681,1216.8073193491753
